county,precinct,office,candidate,votes,district
Washoe,114,President,Michael Badnarik,0,
Washoe,114,President,None Of These Candidates,0,
Washoe,114,President,Ralph Nader,0,
Washoe,114,State House,Larry Martin,0,27
Washoe,114,State House,Sheila Leslie,0,27
Washoe,114,State Senate,Bill Raggio,0,3
Washoe,114,State Senate,Cameron Crain,0,3
Washoe,114,State Senate,Gary Feero,0,3
Washoe,114,U.S. House,Angie Cochran,0,2
Washoe,114,U.S. House,Brendan Trainor,0,2
Washoe,114,U.S. House,Jim Gibbons,0,2
Washoe,114,U.S. House,Janine Hansen,0,2
Washoe,114,U.S. Senate,David Schumann,0,
Washoe,114,U.S. Senate,Gary Marinch,0,
Washoe,114,U.S. Senate,None Of These Candidates,0,
Washoe,114,U.S. Senate,Harry Reid,0,
Washoe,114,U.S. Senate,Richard Ziser,0,
Washoe,114,U.S. Senate,Thomas Hurst,0,
Washoe,115,President,David Cobb,3,
Washoe,115,President,George Bush,207,
Washoe,115,President,John Kerry,454,
Washoe,115,President,Michael Peroutka,3,
Washoe,115,President,Michael Badnarik,4,
Washoe,115,President,None Of These Candidates,3,
Washoe,115,President,Ralph Nader,8,
Washoe,115,State House,Larry Martin,184,27
Washoe,115,State House,Sheila Leslie,445,27
Washoe,115,U.S. House,Angie Cochran,291,2
Washoe,115,U.S. House,Brendan Trainor,41,2
Washoe,115,U.S. House,Jim Gibbons,286,2
Washoe,115,U.S. House,Janine Hansen,28,2
Washoe,115,U.S. Senate,David Schumann,10,
Washoe,115,U.S. Senate,Gary Marinch,0,
Washoe,115,U.S. Senate,None Of These Candidates,8,
Washoe,115,U.S. Senate,Harry Reid,492,
Washoe,115,U.S. Senate,Richard Ziser,136,
Washoe,115,U.S. Senate,Thomas Hurst,17,
Washoe,116,President,David Cobb,0,
Washoe,116,President,George Bush,16,
Washoe,116,President,John Kerry,36,
Washoe,116,President,Michael Peroutka,0,
Washoe,116,President,Michael Badnarik,0,
Washoe,116,President,None Of These Candidates,1,
Washoe,116,President,Ralph Nader,0,
Washoe,116,State House,Larry Martin,11,27
Washoe,116,State House,Sheila Leslie,39,27
Washoe,116,U.S. House,Angie Cochran,21,2
Washoe,116,U.S. House,Brendan Trainor,1,2
Washoe,116,U.S. House,Jim Gibbons,23,2
Washoe,116,U.S. House,Janine Hansen,1,2
Washoe,116,U.S. Senate,David Schumann,0,
Washoe,116,U.S. Senate,Gary Marinch,0,
Washoe,116,U.S. Senate,None Of These Candidates,0,
Washoe,116,U.S. Senate,Harry Reid,44,
Washoe,116,U.S. Senate,Richard Ziser,8,
Washoe,116,U.S. Senate,Thomas Hurst,0,
Washoe,117,President,David Cobb,1,
Washoe,117,President,George Bush,487,
Washoe,117,President,John Kerry,429,
Washoe,117,President,Michael Peroutka,1,
Washoe,117,President,Michael Badnarik,1,
Washoe,117,President,None Of These Candidates,7,
Washoe,117,President,Ralph Nader,12,
Washoe,117,State House,Dan Meyer,320,25
Washoe,117,State House,Heidi Gansert,565,25
Washoe,117,State Senate,Bill Raggio,636,3
Washoe,117,State Senate,Cameron Crain,221,3
Washoe,117,State Senate,Gary Feero,49,3
Washoe,117,U.S. House,Angie Cochran,215,2
Washoe,117,U.S. House,Brendan Trainor,29,2
Washoe,117,U.S. House,Jim Gibbons,632,2
Washoe,117,U.S. House,Janine Hansen,35,2
Washoe,117,U.S. Senate,David Schumann,7,
Washoe,117,U.S. Senate,Gary Marinch,0,
Washoe,117,U.S. Senate,None Of These Candidates,16,
Washoe,117,U.S. Senate,Harry Reid,525,
Washoe,117,U.S. Senate,Richard Ziser,362,
Washoe,117,U.S. Senate,Thomas Hurst,17,
Washoe,118,President,David Cobb,1,
Washoe,118,President,George Bush,388,
Washoe,118,President,John Kerry,347,
Washoe,118,President,Michael Peroutka,0,
Washoe,118,President,Michael Badnarik,3,
Washoe,118,President,None Of These Candidates,2,
Washoe,118,President,Ralph Nader,1,
Washoe,118,State House,Gregory Miller,14,26
Washoe,118,State House,Paul Juntunen,19,26
Washoe,118,State House,Paul Mozen,251,26
Washoe,118,State House,Sharron Angle,421,26
Washoe,118,State Senate,Bill Raggio,533,3
Washoe,118,State Senate,Cameron Crain,166,3
Washoe,118,State Senate,Gary Feero,16,3
Washoe,118,U.S. House,Angie Cochran,206,2
Washoe,118,U.S. House,Brendan Trainor,16,2
Washoe,118,U.S. House,Jim Gibbons,487,2
Washoe,118,U.S. House,Janine Hansen,11,2
Washoe,118,U.S. Senate,David Schumann,4,
Washoe,118,U.S. Senate,Gary Marinch,2,
Washoe,118,U.S. Senate,None Of These Candidates,2,
Washoe,118,U.S. Senate,Harry Reid,422,
Washoe,118,U.S. Senate,Richard Ziser,291,
Washoe,118,U.S. Senate,Thomas Hurst,4,
Washoe,119,President,David Cobb,0,
Washoe,119,President,George Bush,301,
Washoe,119,President,John Kerry,178,
Washoe,119,President,Michael Peroutka,0,
Washoe,119,President,Michael Badnarik,5,
Washoe,119,President,None Of These Candidates,0,
Washoe,119,President,Ralph Nader,3,
Washoe,119,State House,Dan Meyer,117,25
Washoe,119,State House,Heidi Gansert,342,25
Washoe,119,State Senate,Bill Raggio,362,3
Washoe,119,State Senate,Cameron Crain,96,3
Washoe,119,State Senate,Gary Feero,10,3
Washoe,119,U.S. House,Angie Cochran,111,2
Washoe,119,U.S. House,Brendan Trainor,5,2
Washoe,119,U.S. House,Jim Gibbons,356,2
Washoe,119,U.S. House,Janine Hansen,7,2
Washoe,119,U.S. Senate,David Schumann,2,
Washoe,119,U.S. Senate,Gary Marinch,0,
Washoe,119,U.S. Senate,None Of These Candidates,6,
Washoe,119,U.S. Senate,Harry Reid,228,
Washoe,119,U.S. Senate,Richard Ziser,225,
Washoe,119,U.S. Senate,Thomas Hurst,7,
Washoe,120,President,David Cobb,2,
Washoe,120,President,George Bush,686,
Washoe,120,President,John Kerry,483,
Washoe,120,President,Michael Peroutka,0,
Washoe,120,President,Michael Badnarik,4,
Washoe,120,President,None Of These Candidates,5,
Washoe,120,President,Ralph Nader,9,
Washoe,120,State House,Dan Meyer,363,25
Washoe,120,State House,Heidi Gansert,778,25
Washoe,120,State Senate,Bill Raggio,891,3
Washoe,120,State Senate,Cameron Crain,222,3
Washoe,120,State Senate,Gary Feero,47,3
Washoe,120,U.S. House,Angie Cochran,274,2
Washoe,120,U.S. House,Brendan Trainor,26,2
Washoe,120,U.S. House,Jim Gibbons,842,2
Washoe,120,U.S. House,Janine Hansen,26,2
Washoe,120,U.S. Senate,David Schumann,3,
Washoe,120,U.S. Senate,Gary Marinch,3,
Washoe,120,U.S. Senate,None Of These Candidates,15,
Washoe,120,U.S. Senate,Harry Reid,637,
Washoe,120,U.S. Senate,Richard Ziser,506,
Washoe,120,U.S. Senate,Thomas Hurst,6,
Washoe,121,President,David Cobb,0,
Washoe,121,President,George Bush,372,
Washoe,121,President,John Kerry,316,
Washoe,121,President,Michael Peroutka,0,
Washoe,121,President,Michael Badnarik,3,
Washoe,121,President,None Of These Candidates,4,
Washoe,121,President,Ralph Nader,4,
Washoe,121,State House,Gregory Miller,19,26
Washoe,121,State House,Paul Juntunen,15,26
Washoe,121,State House,Paul Mozen,242,26
Washoe,121,State House,Sharron Angle,381,26
Washoe,121,State Senate,Bill Raggio,505,3
Washoe,121,State Senate,Cameron Crain,145,3
Washoe,121,State Senate,Gary Feero,29,3
Washoe,121,U.S. House,Angie Cochran,170,2
Washoe,121,U.S. House,Brendan Trainor,15,2
Washoe,121,U.S. House,Jim Gibbons,474,2
Washoe,121,U.S. House,Janine Hansen,15,2
Washoe,121,U.S. Senate,David Schumann,0,
Washoe,121,U.S. Senate,Gary Marinch,2,
Washoe,121,U.S. Senate,None Of These Candidates,6,
Washoe,121,U.S. Senate,Harry Reid,393,
Washoe,121,U.S. Senate,Richard Ziser,276,
Washoe,121,U.S. Senate,Thomas Hurst,8,
Washoe,122,President,David Cobb,0,
Washoe,122,President,George Bush,145,
Washoe,122,President,John Kerry,186,
Washoe,122,President,Michael Peroutka,0,
Washoe,122,President,Michael Badnarik,2,
Washoe,122,President,None Of These Candidates,0,
Washoe,122,President,Ralph Nader,1,
Washoe,122,State House,Dan Meyer,133,25
Washoe,122,State House,Heidi Gansert,181,25
Washoe,122,State Senate,Bill Raggio,226,3
Washoe,122,State Senate,Cameron Crain,90,3
Washoe,122,State Senate,Gary Feero,10,3
Washoe,122,U.S. House,Angie Cochran,99,2
Washoe,122,U.S. House,Brendan Trainor,5,2
Washoe,122,U.S. House,Jim Gibbons,212,2
Washoe,122,U.S. House,Janine Hansen,3,2
Washoe,122,U.S. Senate,David Schumann,3,
Washoe,122,U.S. Senate,Gary Marinch,0,
Washoe,122,U.S. Senate,None Of These Candidates,5,
Washoe,122,U.S. Senate,Harry Reid,219,
Washoe,122,U.S. Senate,Richard Ziser,99,
Washoe,122,U.S. Senate,Thomas Hurst,4,
Washoe,123,President,David Cobb,0,
Washoe,123,President,George Bush,366,
Washoe,123,President,John Kerry,253,
Washoe,123,President,Michael Peroutka,1,
Washoe,123,President,Michael Badnarik,2,
Washoe,123,President,None Of These Candidates,5,
Washoe,123,President,Ralph Nader,3,
Washoe,123,State House,Dan Meyer,170,25
Washoe,123,State House,Heidi Gansert,426,25
Washoe,123,State Senate,Bill Raggio,475,3
Washoe,123,State Senate,Cameron Crain,116,3
Washoe,123,State Senate,Gary Feero,22,3
Washoe,123,U.S. House,Angie Cochran,121,2
Washoe,123,U.S. House,Brendan Trainor,17,2
Washoe,123,U.S. House,Jim Gibbons,460,2
Washoe,123,U.S. House,Janine Hansen,14,2
Washoe,123,U.S. Senate,David Schumann,4,
Washoe,123,U.S. Senate,Gary Marinch,1,
Washoe,123,U.S. Senate,None Of These Candidates,6,
Washoe,123,U.S. Senate,Harry Reid,330,
Washoe,123,U.S. Senate,Richard Ziser,274,
Washoe,123,U.S. Senate,Thomas Hurst,5,
Washoe,124,President,David Cobb,0,
Washoe,124,President,George Bush,561,
Washoe,124,President,John Kerry,523,
Washoe,124,President,Michael Peroutka,1,
Washoe,124,President,Michael Badnarik,6,
Washoe,124,President,None Of These Candidates,5,
Washoe,124,President,Ralph Nader,3,
Washoe,124,State House,Gregory Miller,31,26
Washoe,124,State House,Paul Juntunen,19,26
Washoe,124,State House,Paul Mozen,428,26
Washoe,124,State House,Sharron Angle,550,26
Washoe,124,State Senate,Bill Raggio,731,3
Washoe,124,State Senate,Cameron Crain,274,3
Washoe,124,State Senate,Gary Feero,44,3
Washoe,124,U.S. House,Angie Cochran,320,2
Washoe,124,U.S. House,Brendan Trainor,15,2
Washoe,124,U.S. House,Jim Gibbons,695,2
Washoe,124,U.S. House,Janine Hansen,30,2
Washoe,124,U.S. Senate,David Schumann,12,
Washoe,124,U.S. Senate,Gary Marinch,1,
Washoe,124,U.S. Senate,None Of These Candidates,14,
Washoe,124,U.S. Senate,Harry Reid,620,
Washoe,124,U.S. Senate,Richard Ziser,416,
Washoe,124,U.S. Senate,Thomas Hurst,10,
Washoe,125,President,David Cobb,0,
Washoe,125,President,George Bush,226,
Washoe,125,President,John Kerry,205,
Washoe,125,President,Michael Peroutka,0,
Washoe,125,President,Michael Badnarik,0,
Washoe,125,President,None Of These Candidates,2,
Washoe,125,President,Ralph Nader,2,
Washoe,125,State House,Dan Meyer,151,25
Washoe,125,State House,Heidi Gansert,269,25
Washoe,125,State Senate,Bill Raggio,328,3
Washoe,125,State Senate,Cameron Crain,90,3
Washoe,125,State Senate,Gary Feero,13,3
Washoe,125,U.S. House,Angie Cochran,110,2
Washoe,125,U.S. House,Brendan Trainor,5,2
Washoe,125,U.S. House,Jim Gibbons,299,2
Washoe,125,U.S. House,Janine Hansen,9,2
Washoe,125,U.S. Senate,David Schumann,3,
Washoe,125,U.S. Senate,Gary Marinch,0,
Washoe,125,U.S. Senate,None Of These Candidates,6,
Washoe,125,U.S. Senate,Harry Reid,257,
Washoe,125,U.S. Senate,Richard Ziser,163,
Washoe,125,U.S. Senate,Thomas Hurst,2,
Washoe,126,President,David Cobb,1,
Washoe,126,President,George Bush,263,
Washoe,126,President,John Kerry,276,
Washoe,126,President,Michael Peroutka,0,
Washoe,126,President,Michael Badnarik,2,
Washoe,126,President,None Of These Candidates,3,
Washoe,126,President,Ralph Nader,1,
Washoe,126,State House,Larry Martin,243,27
Washoe,126,State House,Sheila Leslie,283,27
Washoe,126,State Senate,Bill Raggio,403,3
Washoe,126,State Senate,Cameron Crain,115,3
Washoe,126,State Senate,Gary Feero,12,3
Washoe,126,U.S. House,Angie Cochran,148,2
Washoe,126,U.S. House,Brendan Trainor,17,2
Washoe,126,U.S. House,Jim Gibbons,354,2
Washoe,126,U.S. House,Janine Hansen,17,2
Washoe,126,U.S. Senate,David Schumann,2,
Washoe,126,U.S. Senate,Gary Marinch,0,
Washoe,126,U.S. Senate,None Of These Candidates,6,
Washoe,126,U.S. Senate,Harry Reid,347,
Washoe,126,U.S. Senate,Richard Ziser,176,
Washoe,126,U.S. Senate,Thomas Hurst,8,
Washoe,127,President,David Cobb,3,
Washoe,127,President,George Bush,460,
Washoe,127,President,John Kerry,502,
Washoe,127,President,Michael Peroutka,0,
Washoe,127,President,Michael Badnarik,4,
Washoe,127,President,None Of These Candidates,5,
Washoe,127,President,Ralph Nader,8,
Washoe,127,State House,Larry Martin,394,27
Washoe,127,State House,Sheila Leslie,528,27
Washoe,127,State Senate,Bill Raggio,676,3
Washoe,127,State Senate,Cameron Crain,235,3
Washoe,127,State Senate,Gary Feero,31,3
Washoe,127,U.S. House,Angie Cochran,273,2
Washoe,127,U.S. House,Brendan Trainor,21,2
Washoe,127,U.S. House,Jim Gibbons,611,2
Washoe,127,U.S. House,Janine Hansen,38,2
Washoe,127,U.S. Senate,David Schumann,5,
Washoe,127,U.S. Senate,Gary Marinch,0,
Washoe,127,U.S. Senate,None Of These Candidates,26,
Washoe,127,U.S. Senate,Harry Reid,627,
Washoe,127,U.S. Senate,Richard Ziser,310,
Washoe,127,U.S. Senate,Thomas Hurst,3,
Washoe,128,President,David Cobb,0,
Washoe,128,President,George Bush,91,
Washoe,128,President,John Kerry,221,
Washoe,128,President,Michael Peroutka,2,
Washoe,128,President,Michael Badnarik,2,
Washoe,128,President,None Of These Candidates,1,
Washoe,128,President,Ralph Nader,3,
Washoe,128,State House,Larry Martin,87,27
Washoe,128,State House,Sheila Leslie,216,27
Washoe,128,U.S. House,Angie Cochran,133,2
Washoe,128,U.S. House,Brendan Trainor,20,2
Washoe,128,U.S. House,Jim Gibbons,145,2
Washoe,128,U.S. House,Janine Hansen,12,2
Washoe,128,U.S. Senate,David Schumann,5,
Washoe,128,U.S. Senate,Gary Marinch,1,
Washoe,128,U.S. Senate,None Of These Candidates,6,
Washoe,128,U.S. Senate,Harry Reid,234,
Washoe,128,U.S. Senate,Richard Ziser,72,
Washoe,128,U.S. Senate,Thomas Hurst,2,
Washoe,129,President,David Cobb,0,
Washoe,129,President,George Bush,96,
Washoe,129,President,John Kerry,151,
Washoe,129,President,Michael Peroutka,0,
Washoe,129,President,Michael Badnarik,3,
Washoe,129,President,None Of These Candidates,2,
Washoe,129,President,Ralph Nader,0,
Washoe,129,State House,Larry Martin,79,27
Washoe,129,State House,Sheila Leslie,153,27
Washoe,129,U.S. House,Angie Cochran,96,2
Washoe,129,U.S. House,Brendan Trainor,15,2
Washoe,129,U.S. House,Jim Gibbons,121,2
Washoe,129,U.S. House,Janine Hansen,9,2
Washoe,129,U.S. Senate,David Schumann,1,
Washoe,129,U.S. Senate,Gary Marinch,0,
Washoe,129,U.S. Senate,None Of These Candidates,3,
Washoe,129,U.S. Senate,Harry Reid,168,
Washoe,129,U.S. Senate,Richard Ziser,66,
Washoe,129,U.S. Senate,Thomas Hurst,7,
Washoe,130,President,David Cobb,0,
Washoe,130,President,George Bush,62,
Washoe,130,President,John Kerry,149,
Washoe,130,President,Michael Peroutka,1,
Washoe,130,President,Michael Badnarik,1,
Washoe,130,President,None Of These Candidates,2,
Washoe,130,President,Ralph Nader,2,
Washoe,130,State House,Larry Martin,61,27
Washoe,130,State House,Sheila Leslie,140,27
Washoe,130,State Senate,Bill Raggio,101,3
Washoe,130,State Senate,Cameron Crain,95,3
Washoe,130,State Senate,Gary Feero,6,3
Washoe,130,U.S. House,Angie Cochran,82,2
Washoe,130,U.S. House,Brendan Trainor,10,2
Washoe,130,U.S. House,Jim Gibbons,104,2
Washoe,130,U.S. House,Janine Hansen,9,2
Washoe,130,U.S. Senate,David Schumann,2,
Washoe,130,U.S. Senate,Gary Marinch,0,
Washoe,130,U.S. Senate,None Of These Candidates,5,
Washoe,130,U.S. Senate,Harry Reid,156,
Washoe,130,U.S. Senate,Richard Ziser,46,
Washoe,130,U.S. Senate,Thomas Hurst,1,
Washoe,131,President,David Cobb,0,
Washoe,131,President,George Bush,195,
Washoe,131,President,John Kerry,177,
Washoe,131,President,Michael Peroutka,0,
Washoe,131,President,Michael Badnarik,3,
Washoe,131,President,None Of These Candidates,0,
Washoe,131,President,Ralph Nader,0,
Washoe,131,State House,Dan Meyer,125,25
Washoe,131,State House,Heidi Gansert,226,25
Washoe,131,State Senate,Bill Raggio,282,3
Washoe,131,State Senate,Cameron Crain,74,3
Washoe,131,State Senate,Gary Feero,8,3
Washoe,131,U.S. House,Angie Cochran,86,2
Washoe,131,U.S. House,Brendan Trainor,3,2
Washoe,131,U.S. House,Jim Gibbons,259,2
Washoe,131,U.S. House,Janine Hansen,15,2
Washoe,131,U.S. Senate,David Schumann,2,
Washoe,131,U.S. Senate,Gary Marinch,1,
Washoe,131,U.S. Senate,None Of These Candidates,2,
Washoe,131,U.S. Senate,Harry Reid,223,
Washoe,131,U.S. Senate,Richard Ziser,137,
Washoe,131,U.S. Senate,Thomas Hurst,5,
Washoe,132,President,David Cobb,3,
Washoe,132,President,George Bush,242,
Washoe,132,President,John Kerry,442,
Washoe,132,President,Michael Peroutka,1,
Washoe,132,President,Michael Badnarik,6,
Washoe,132,President,None Of These Candidates,3,
Washoe,132,President,Ralph Nader,4,
Washoe,132,State House,Larry Martin,207,27
Washoe,132,State House,Sheila Leslie,432,27
Washoe,132,U.S. House,Angie Cochran,324,2
Washoe,132,U.S. House,Brendan Trainor,22,2
Washoe,132,U.S. House,Jim Gibbons,279,2
Washoe,132,U.S. House,Janine Hansen,40,2
Washoe,132,U.S. Senate,David Schumann,11,
Washoe,132,U.S. Senate,Gary Marinch,3,
Washoe,132,U.S. Senate,None Of These Candidates,12,
Washoe,132,U.S. Senate,Harry Reid,478,
Washoe,132,U.S. Senate,Richard Ziser,158,
Washoe,132,U.S. Senate,Thomas Hurst,21,
Washoe,135,President,David Cobb,0,
Washoe,135,President,George Bush,34,
Washoe,135,President,John Kerry,88,
Washoe,135,President,Michael Peroutka,0,
Washoe,135,President,Michael Badnarik,0,
Washoe,135,President,None Of These Candidates,0,
Washoe,135,President,Ralph Nader,1,
Washoe,135,State House,Larry Martin,30,27
Washoe,135,State House,Sheila Leslie,85,27
Washoe,135,U.S. House,Angie Cochran,68,2
Washoe,135,U.S. House,Brendan Trainor,6,2
Washoe,135,U.S. House,Jim Gibbons,39,2
Washoe,135,U.S. House,Janine Hansen,4,2
Washoe,135,U.S. Senate,David Schumann,1,
Washoe,135,U.S. Senate,Gary Marinch,0,
Washoe,135,U.S. Senate,None Of These Candidates,1,
Washoe,135,U.S. Senate,Harry Reid,92,
Washoe,135,U.S. Senate,Richard Ziser,21,
Washoe,135,U.S. Senate,Thomas Hurst,3,
Washoe,140,President,David Cobb,1,
Washoe,140,President,George Bush,270,
Washoe,140,President,John Kerry,357,
Washoe,140,President,Michael Peroutka,4,
Washoe,140,President,Michael Badnarik,4,
Washoe,140,President,None Of These Candidates,4,
Washoe,140,President,Ralph Nader,4,
Washoe,140,State House,Larry Martin,253,27
Washoe,140,State House,Sheila Leslie,327,27
Washoe,140,State Senate,Bill Raggio,338,3
Washoe,140,State Senate,Cameron Crain,229,3
Washoe,140,State Senate,Gary Feero,26,3
Washoe,140,U.S. House,Angie Cochran,230,2
Washoe,140,U.S. House,Brendan Trainor,14,2
Washoe,140,U.S. House,Jim Gibbons,343,2
Washoe,140,U.S. House,Janine Hansen,21,2
Washoe,140,U.S. Senate,David Schumann,12,
Washoe,140,U.S. Senate,Gary Marinch,3,
Washoe,140,U.S. Senate,None Of These Candidates,16,
Washoe,140,U.S. Senate,Harry Reid,397,
Washoe,140,U.S. Senate,Richard Ziser,182,
Washoe,140,U.S. Senate,Thomas Hurst,10,
Washoe,141,President,David Cobb,1,
Washoe,141,President,George Bush,169,
Washoe,141,President,John Kerry,162,
Washoe,141,President,Michael Peroutka,0,
Washoe,141,President,Michael Badnarik,3,
Washoe,141,President,None Of These Candidates,1,
Washoe,141,President,Ralph Nader,1,
Washoe,141,State House,Dan Meyer,126,25
Washoe,141,State House,Heidi Gansert,172,25
Washoe,141,State Senate,Bill Raggio,193,3
Washoe,141,State Senate,Cameron Crain,105,3
Washoe,141,State Senate,Gary Feero,10,3
Washoe,141,U.S. House,Angie Cochran,105,2
Washoe,141,U.S. House,Brendan Trainor,11,2
Washoe,141,U.S. House,Jim Gibbons,191,2
Washoe,141,U.S. House,Janine Hansen,9,2
Washoe,141,U.S. Senate,David Schumann,3,
Washoe,141,U.S. Senate,Gary Marinch,4,
Washoe,141,U.S. Senate,None Of These Candidates,7,
Washoe,141,U.S. Senate,Harry Reid,176,
Washoe,141,U.S. Senate,Richard Ziser,130,
Washoe,141,U.S. Senate,Thomas Hurst,7,
Washoe,142,President,David Cobb,0,
Washoe,142,President,George Bush,50,
Washoe,142,President,John Kerry,76,
Washoe,142,President,Michael Peroutka,1,
Washoe,142,President,Michael Badnarik,0,
Washoe,142,President,None Of These Candidates,1,
Washoe,142,President,Ralph Nader,1,
Washoe,142,State House,Dan Meyer,71,25
Washoe,142,State House,Heidi Gansert,49,25
Washoe,142,State Senate,Bill Raggio,58,3
Washoe,142,State Senate,Cameron Crain,62,3
Washoe,142,State Senate,Gary Feero,3,3
Washoe,142,U.S. House,Angie Cochran,60,2
Washoe,142,U.S. House,Brendan Trainor,0,2
Washoe,142,U.S. House,Jim Gibbons,64,2
Washoe,142,U.S. House,Janine Hansen,1,2
Washoe,142,U.S. Senate,David Schumann,0,
Washoe,142,U.S. Senate,Gary Marinch,0,
Washoe,142,U.S. Senate,None Of These Candidates,0,
Washoe,142,U.S. Senate,Harry Reid,89,
Washoe,142,U.S. Senate,Richard Ziser,38,
Washoe,142,U.S. Senate,Thomas Hurst,0,
Washoe,143,President,David Cobb,0,
Washoe,143,President,George Bush,155,
Washoe,143,President,John Kerry,66,
Washoe,143,President,Michael Peroutka,0,
Washoe,143,President,Michael Badnarik,0,
Washoe,143,President,None Of These Candidates,2,
Washoe,143,President,Ralph Nader,2,
Washoe,143,State House,Dan Meyer,45,25
Washoe,143,State House,Heidi Gansert,175,25
Washoe,143,State Senate,Bill Raggio,193,3
Washoe,143,State Senate,Cameron Crain,27,3
Washoe,143,State Senate,Gary Feero,3,3
Washoe,143,U.S. House,Angie Cochran,36,2
Washoe,143,U.S. House,Brendan Trainor,3,2
Washoe,143,U.S. House,Jim Gibbons,182,2
Washoe,143,U.S. House,Janine Hansen,2,2
Washoe,143,U.S. Senate,David Schumann,0,
Washoe,143,U.S. Senate,Gary Marinch,0,
Washoe,143,U.S. Senate,None Of These Candidates,1,
Washoe,143,U.S. Senate,Harry Reid,96,
Washoe,143,U.S. Senate,Richard Ziser,126,
Washoe,143,U.S. Senate,Thomas Hurst,1,
Washoe,144,President,David Cobb,0,
Washoe,144,President,George Bush,0,
Washoe,144,President,John Kerry,0,
Washoe,144,President,Michael Peroutka,0,
Washoe,144,President,Michael Badnarik,0,
Washoe,144,President,None Of These Candidates,0,
Washoe,144,President,Ralph Nader,0,
Washoe,144,State House,Gregory Miller,0,26
Washoe,144,State House,Paul Juntunen,0,26
Washoe,144,State House,Paul Mozen,0,26
Washoe,144,State House,Sharron Angle,0,26
Washoe,144,State Senate,Bill Raggio,0,3
Washoe,144,State Senate,Cameron Crain,0,3
Washoe,144,State Senate,Gary Feero,0,3
Washoe,144,U.S. House,Angie Cochran,0,2
Washoe,144,U.S. House,Brendan Trainor,0,2
Washoe,144,U.S. House,Jim Gibbons,0,2
Washoe,144,U.S. House,Janine Hansen,0,2
Washoe,144,U.S. Senate,David Schumann,0,
Washoe,144,U.S. Senate,Gary Marinch,0,
Washoe,144,U.S. Senate,None Of These Candidates,0,
Washoe,144,U.S. Senate,Harry Reid,0,
Washoe,144,U.S. Senate,Richard Ziser,0,
Washoe,144,U.S. Senate,Thomas Hurst,0,
Washoe,145,President,David Cobb,0,
Washoe,145,President,George Bush,0,
Washoe,145,President,John Kerry,0,
Washoe,145,President,Michael Peroutka,0,
Washoe,145,President,Michael Badnarik,0,
Washoe,145,President,None Of These Candidates,0,
Washoe,145,President,Ralph Nader,0,
Washoe,145,State House,Gregory Miller,0,26
Washoe,145,State House,Paul Juntunen,0,26
Washoe,145,State House,Paul Mozen,0,26
Washoe,145,State House,Sharron Angle,0,26
Washoe,145,State Senate,Bill Raggio,0,3
Washoe,145,State Senate,Cameron Crain,0,3
Washoe,145,State Senate,Gary Feero,0,3
Washoe,145,U.S. House,Angie Cochran,0,2
Washoe,145,U.S. House,Brendan Trainor,0,2
Washoe,145,U.S. House,Jim Gibbons,0,2
Washoe,145,U.S. House,Janine Hansen,0,2
Washoe,145,U.S. Senate,David Schumann,0,
Washoe,145,U.S. Senate,Gary Marinch,0,
Washoe,145,U.S. Senate,None Of These Candidates,0,
Washoe,145,U.S. Senate,Harry Reid,0,
Washoe,145,U.S. Senate,Richard Ziser,0,
Washoe,145,U.S. Senate,Thomas Hurst,0,
Washoe,146,President,David Cobb,0,
Washoe,146,President,George Bush,0,
Washoe,146,President,John Kerry,0,
Washoe,146,President,Michael Peroutka,0,
Washoe,146,President,Michael Badnarik,0,
Washoe,146,President,None Of These Candidates,0,
Washoe,146,President,Ralph Nader,0,
Washoe,146,State House,Gregory Miller,0,26
Washoe,146,State House,Paul Juntunen,0,26
Washoe,146,State House,Paul Mozen,0,26
Washoe,146,State House,Sharron Angle,0,26
Washoe,146,State Senate,Bill Raggio,0,3
Washoe,146,State Senate,Cameron Crain,0,3
Washoe,146,State Senate,Gary Feero,0,3
Washoe,146,U.S. House,Angie Cochran,0,2
Washoe,146,U.S. House,Brendan Trainor,0,2
Washoe,146,U.S. House,Jim Gibbons,0,2
Washoe,146,U.S. House,Janine Hansen,0,2
Washoe,146,U.S. Senate,David Schumann,0,
Washoe,146,U.S. Senate,Gary Marinch,0,
Washoe,146,U.S. Senate,None Of These Candidates,0,
Washoe,146,U.S. Senate,Harry Reid,0,
Washoe,146,U.S. Senate,Richard Ziser,0,
Washoe,146,U.S. Senate,Thomas Hurst,0,
Washoe,149,President,David Cobb,0,
Washoe,149,President,George Bush,0,
Washoe,149,President,John Kerry,0,
Washoe,149,President,Michael Peroutka,0,
Washoe,149,President,Michael Badnarik,0,
Washoe,149,President,None Of These Candidates,0,
Washoe,149,President,Ralph Nader,0,
Washoe,149,State House,Gregory Miller,0,26
Washoe,149,State House,Paul Juntunen,0,26
Washoe,149,State House,Paul Mozen,0,26
Washoe,149,State House,Sharron Angle,0,26
Washoe,149,State Senate,Bill Raggio,0,3
Washoe,149,State Senate,Cameron Crain,0,3
Washoe,149,State Senate,Gary Feero,0,3
Washoe,149,U.S. House,Angie Cochran,0,2
Washoe,149,U.S. House,Brendan Trainor,0,2
Washoe,149,U.S. House,Jim Gibbons,0,2
Washoe,149,U.S. House,Janine Hansen,0,2
Washoe,149,U.S. Senate,David Schumann,0,
Washoe,149,U.S. Senate,Gary Marinch,0,
Washoe,149,U.S. Senate,None Of These Candidates,0,
