county,precinct,office,candidate,votes,district
Washoe,924,U.S. Senate,Jeffrey Reeves,0,
Washoe,924,U.S. Senate,Harry Reid,0,
Washoe,924,U.S. Senate,Wil Stand,0,
Washoe,924,Attorney General,Travis Barrick,0,
Washoe,924,Attorney General,Catherine Cortez Masto,0,
Washoe,924,Attorney General,Joel Hansen,0,
Washoe,924,Attorney General,None Of These Candidates,0,
Washoe,924,Governor,David Curtis,0,
Washoe,924,Governor,Eugene Disimone,0,
Washoe,924,Governor,Floyd Fitzgibbons,0,
Washoe,924,Governor,Aaron Honig,0,
Washoe,924,Governor,Lampitt Arthur Forest,0,
Washoe,924,Governor,None Of These Candidates,0,
Washoe,924,Governor,Rory Reid,0,
Washoe,924,Governor,Brian Sandoval,0,
Washoe,924,State House,Pat Hickey,0,25
Washoe,924,State House,Robert Townsend,0,25
Washoe,924,State Senate,Ben Kieckhefer,0,4
Washoe,924,State Senate,M.K. Yochum,0,4
Washoe,924,U.S. House,Russell Best,0,2
Washoe,924,U.S. House,Dean Heller,0,2
Washoe,924,U.S. House,Nancy Price,0,2
Washoe,924,U.S. Senate,Sharron Angle,0,
Washoe,924,U.S. Senate,Scott Ashjian,0,
Washoe,924,U.S. Senate,Tim Fasano,0,
Washoe,924,U.S. Senate,Michael Haines,0,
Washoe,924,U.S. Senate,Jesse Holland,0,
Washoe,924,U.S. Senate,None Of These Candidates,0,
Washoe,924,U.S. Senate,Jeffrey Reeves,0,
Washoe,924,U.S. Senate,Harry Reid,0,
Washoe,924,U.S. Senate,Wil Stand,0,
Washoe,924,Attorney General,Travis Barrick,0,
Washoe,924,Attorney General,Catherine Cortez Masto,0,
Washoe,924,Attorney General,Joel Hansen,0,
Washoe,924,Attorney General,None Of These Candidates,0,
Washoe,924,Governor,David Curtis,0,
Washoe,924,Governor,Eugene Disimone,0,
Washoe,924,Governor,Floyd Fitzgibbons,0,
Washoe,924,Governor,Aaron Honig,0,
Washoe,924,Governor,Lampitt Arthur Forest,0,
Washoe,924,Governor,None Of These Candidates,0,
Washoe,924,Governor,Rory Reid,0,
Washoe,924,Governor,Brian Sandoval,0,
Washoe,924,State House,Pat Hickey,0,25
Washoe,924,State House,Robert Townsend,0,25
Washoe,924,State Senate,Ben Kieckhefer,0,4
Washoe,924,State Senate,M.K. Yochum,0,4
Washoe,924,U.S. House,Russell Best,0,2
Washoe,924,U.S. House,Dean Heller,0,2
Washoe,924,U.S. House,Nancy Price,0,2
Washoe,924,U.S. Senate,Sharron Angle,0,
Washoe,924,U.S. Senate,Scott Ashjian,0,
Washoe,924,U.S. Senate,Tim Fasano,0,
Washoe,924,U.S. Senate,Michael Haines,0,
Washoe,924,U.S. Senate,Jesse Holland,0,
Washoe,924,U.S. Senate,None Of These Candidates,0,
Washoe,924,U.S. Senate,Jeffrey Reeves,0,
Washoe,924,U.S. Senate,Harry Reid,0,
Washoe,924,U.S. Senate,Wil Stand,0,
Washoe,930,Attorney General,Travis Barrick,0,
Washoe,930,Attorney General,Catherine Cortez Masto,0,
Washoe,930,Attorney General,Joel Hansen,0,
Washoe,930,Attorney General,None Of These Candidates,0,
Washoe,930,Governor,David Curtis,0,
Washoe,930,Governor,Eugene Disimone,0,
Washoe,930,Governor,Floyd Fitzgibbons,0,
Washoe,930,Governor,Aaron Honig,0,
Washoe,930,Governor,Lampitt Arthur Forest,0,
Washoe,930,Governor,None Of These Candidates,0,
Washoe,930,Governor,Rory Reid,0,
Washoe,930,Governor,Brian Sandoval,0,
Washoe,930,State House,Kathy Martin,0,30
Washoe,930,State House,Debbie Smith,0,30
Washoe,930,U.S. House,Russell Best,0,2
Washoe,930,U.S. House,Dean Heller,0,2
Washoe,930,U.S. House,Nancy Price,0,2
Washoe,930,U.S. Senate,Sharron Angle,0,
Washoe,930,U.S. Senate,Scott Ashjian,0,
Washoe,930,U.S. Senate,Tim Fasano,0,
Washoe,930,U.S. Senate,Michael Haines,0,
Washoe,930,U.S. Senate,Jesse Holland,0,
Washoe,930,U.S. Senate,None Of These Candidates,0,
Washoe,930,U.S. Senate,Jeffrey Reeves,0,
Washoe,930,U.S. Senate,Harry Reid,0,
Washoe,930,U.S. Senate,Wil Stand,0,
Washoe,930,Attorney General,Travis Barrick,0,
Washoe,930,Attorney General,Catherine Cortez Masto,0,
Washoe,930,Attorney General,Joel Hansen,0,
Washoe,930,Attorney General,None Of These Candidates,0,
Washoe,930,Governor,David Curtis,0,
Washoe,930,Governor,Eugene Disimone,0,
Washoe,930,Governor,Floyd Fitzgibbons,0,
Washoe,930,Governor,Aaron Honig,0,
Washoe,930,Governor,Lampitt Arthur Forest,0,
Washoe,930,Governor,None Of These Candidates,0,
Washoe,930,Governor,Rory Reid,0,
Washoe,930,Governor,Brian Sandoval,0,
Washoe,930,State House,Kathy Martin,0,30
Washoe,930,State House,Debbie Smith,0,30
Washoe,930,U.S. House,Russell Best,0,2
Washoe,930,U.S. House,Dean Heller,0,2
Washoe,930,U.S. House,Nancy Price,0,2
Washoe,930,U.S. Senate,Sharron Angle,0,
Washoe,930,U.S. Senate,Scott Ashjian,0,
Washoe,930,U.S. Senate,Tim Fasano,0,
Washoe,930,U.S. Senate,Michael Haines,0,
Washoe,930,U.S. Senate,Jesse Holland,0,
Washoe,930,U.S. Senate,None Of These Candidates,0,
Washoe,930,U.S. Senate,Jeffrey Reeves,0,
Washoe,930,U.S. Senate,Harry Reid,0,
Washoe,930,U.S. Senate,Wil Stand,0,
Washoe,930,Attorney General,Travis Barrick,0,
Washoe,930,Attorney General,Catherine Cortez Masto,0,
Washoe,930,Attorney General,Joel Hansen,0,
Washoe,930,Attorney General,None Of These Candidates,0,
Washoe,930,Governor,David Curtis,0,
Washoe,930,Governor,Eugene Disimone,0,
Washoe,930,Governor,Floyd Fitzgibbons,0,
Washoe,930,Governor,Aaron Honig,0,
Washoe,930,Governor,Lampitt Arthur Forest,0,
Washoe,930,Governor,None Of These Candidates,0,
Washoe,930,Governor,Rory Reid,0,
Washoe,930,Governor,Brian Sandoval,0,
Washoe,930,State House,Kathy Martin,0,30
Washoe,930,State House,Debbie Smith,0,30
Washoe,930,State Senate,Allison Edwards,0,2
Washoe,930,State Senate,Don Gustavson,0,2
Washoe,930,U.S. House,Russell Best,0,2
Washoe,930,U.S. House,Dean Heller,0,2
Washoe,930,U.S. House,Nancy Price,0,2
Washoe,930,U.S. Senate,Sharron Angle,0,
Washoe,930,U.S. Senate,Scott Ashjian,0,
Washoe,930,U.S. Senate,Tim Fasano,0,
Washoe,930,U.S. Senate,Michael Haines,0,
Washoe,930,U.S. Senate,Jesse Holland,0,
Washoe,930,U.S. Senate,None Of These Candidates,0,
Washoe,930,U.S. Senate,Jeffrey Reeves,0,
Washoe,930,U.S. Senate,Harry Reid,0,
Washoe,930,U.S. Senate,Wil Stand,0,
Washoe,930,Attorney General,Travis Barrick,0,
Washoe,930,Attorney General,Catherine Cortez Masto,0,
Washoe,930,Attorney General,Joel Hansen,0,
Washoe,930,Attorney General,None Of These Candidates,0,
Washoe,930,Governor,David Curtis,0,
Washoe,930,Governor,Eugene Disimone,0,
Washoe,930,Governor,Floyd Fitzgibbons,0,
Washoe,930,Governor,Aaron Honig,0,
Washoe,930,Governor,Lampitt Arthur Forest,0,
Washoe,930,Governor,None Of These Candidates,0,
Washoe,930,Governor,Rory Reid,0,
Washoe,930,Governor,Brian Sandoval,0,
Washoe,930,State House,David Bobzien,0,24
Washoe,930,State House,Monte Johnson,0,24
Washoe,930,State Senate,Allison Edwards,0,2
Washoe,930,State Senate,Don Gustavson,0,2
Washoe,930,U.S. House,Russell Best,0,2
Washoe,930,U.S. House,Dean Heller,0,2
Washoe,930,U.S. House,Nancy Price,0,2
Washoe,930,U.S. Senate,Sharron Angle,0,
Washoe,930,U.S. Senate,Scott Ashjian,0,
Washoe,930,U.S. Senate,Tim Fasano,0,
Washoe,930,U.S. Senate,Michael Haines,0,
Washoe,930,U.S. Senate,Jesse Holland,0,
Washoe,930,U.S. Senate,None Of These Candidates,0,
Washoe,930,U.S. Senate,Jeffrey Reeves,0,
Washoe,930,U.S. Senate,Harry Reid,0,
Washoe,930,U.S. Senate,Wil Stand,0,
Washoe,930,Attorney General,Travis Barrick,0,
Washoe,930,Attorney General,Catherine Cortez Masto,0,
Washoe,930,Attorney General,Joel Hansen,0,
Washoe,930,Attorney General,None Of These Candidates,0,
Washoe,930,Governor,David Curtis,0,
Washoe,930,Governor,Eugene Disimone,0,
Washoe,930,Governor,Floyd Fitzgibbons,0,
Washoe,930,Governor,Aaron Honig,0,
Washoe,930,Governor,Lampitt Arthur Forest,0,
Washoe,930,Governor,None Of These Candidates,0,
Washoe,930,Governor,Rory Reid,0,
Washoe,930,Governor,Brian Sandoval,0,
Washoe,930,State House,Ira Hansen,0,32
Washoe,930,State House,Jodi Stephens,0,32
Washoe,930,U.S. House,Russell Best,0,2
Washoe,930,U.S. House,Dean Heller,0,2
Washoe,930,U.S. House,Nancy Price,0,2
Washoe,930,U.S. Senate,Sharron Angle,0,
Washoe,930,U.S. Senate,Scott Ashjian,0,
Washoe,930,U.S. Senate,Tim Fasano,0,
Washoe,930,U.S. Senate,Michael Haines,0,
Washoe,930,U.S. Senate,Jesse Holland,0,
Washoe,930,U.S. Senate,None Of These Candidates,0,
Washoe,930,U.S. Senate,Jeffrey Reeves,0,
Washoe,930,U.S. Senate,Harry Reid,0,
Washoe,930,U.S. Senate,Wil Stand,0,
Washoe,930,Attorney General,Travis Barrick,0,
Washoe,930,Attorney General,Catherine Cortez Masto,0,
Washoe,930,Attorney General,Joel Hansen,0,
Washoe,930,Attorney General,None Of These Candidates,0,
Washoe,930,Governor,David Curtis,0,
Washoe,930,Governor,Eugene Disimone,0,
Washoe,930,Governor,Floyd Fitzgibbons,0,
Washoe,930,Governor,Aaron Honig,0,
Washoe,930,Governor,Lampitt Arthur Forest,0,
Washoe,930,Governor,None Of These Candidates,0,
Washoe,930,Governor,Rory Reid,0,
Washoe,930,Governor,Brian Sandoval,0,
Washoe,930,State House,Kathy Martin,0,30
Washoe,930,State House,Debbie Smith,0,30
Washoe,930,State Senate,Allison Edwards,0,2
Washoe,930,State Senate,Don Gustavson,0,2
Washoe,930,U.S. House,Russell Best,0,2
Washoe,930,U.S. House,Dean Heller,0,2
Washoe,930,U.S. House,Nancy Price,0,2
Washoe,930,U.S. Senate,Sharron Angle,0,
Washoe,930,U.S. Senate,Scott Ashjian,0,
Washoe,930,U.S. Senate,Tim Fasano,0,
Washoe,930,U.S. Senate,Michael Haines,0,
Washoe,930,U.S. Senate,Jesse Holland,0,
Washoe,930,U.S. Senate,None Of These Candidates,0,
Washoe,930,U.S. Senate,Jeffrey Reeves,0,
Washoe,930,U.S. Senate,Harry Reid,0,
Washoe,930,U.S. Senate,Wil Stand,0,
Washoe,940,Attorney General,Travis Barrick,0,
Washoe,940,Attorney General,Catherine Cortez Masto,0,
Washoe,940,Attorney General,Joel Hansen,0,
Washoe,940,Attorney General,None Of These Candidates,0,
Washoe,940,Governor,David Curtis,0,
Washoe,940,Governor,Eugene Disimone,0,
Washoe,940,Governor,Floyd Fitzgibbons,0,
Washoe,940,Governor,Aaron Honig,0,
Washoe,940,Governor,Lampitt Arthur Forest,0,
Washoe,940,Governor,None Of These Candidates,0,
Washoe,940,Governor,Rory Reid,0,
Washoe,940,Governor,Brian Sandoval,0,
Washoe,940,State House,Ira Hansen,0,32
Washoe,940,State House,Jodi Stephens,0,32
Washoe,940,State Senate,Allison Edwards,0,2
Washoe,940,State Senate,Don Gustavson,0,2
Washoe,940,U.S. House,Russell Best,0,2
Washoe,940,U.S. House,Dean Heller,0,2
Washoe,940,U.S. House,Nancy Price,0,2
Washoe,940,U.S. Senate,Sharron Angle,0,
Washoe,940,U.S. Senate,Scott Ashjian,0,
Washoe,940,U.S. Senate,Tim Fasano,0,
Washoe,940,U.S. Senate,Michael Haines,0,
Washoe,940,U.S. Senate,Jesse Holland,0,
Washoe,940,U.S. Senate,None Of These Candidates,0,
Washoe,940,U.S. Senate,Jeffrey Reeves,0,
Washoe,940,U.S. Senate,Harry Reid,0,
Washoe,940,U.S. Senate,Wil Stand,0,
Washoe,950,Attorney General,Travis Barrick,0,
Washoe,950,Attorney General,Catherine Cortez Masto,0,
Washoe,950,Attorney General,Joel Hansen,0,
Washoe,950,Attorney General,None Of These Candidates,0,
Washoe,950,Governor,David Curtis,0,
Washoe,950,Governor,Eugene Disimone,0,
Washoe,950,Governor,Floyd Fitzgibbons,0,
Washoe,950,Governor,Aaron Honig,0,
Washoe,950,Governor,Lampitt Arthur Forest,0,
Washoe,950,Governor,None Of These Candidates,0,
Washoe,950,Governor,Rory Reid,0,
Washoe,950,Governor,Brian Sandoval,0,
Washoe,950,State House,Randy Kirner,0,26
Washoe,950,State House,Gregory Miller,0,26
Washoe,950,State House,Angie Taylor,0,26
Washoe,950,U.S. House,Russell Best,0,2
Washoe,950,U.S. House,Dean Heller,0,2
Washoe,950,U.S. House,Nancy Price,0,2
Washoe,950,U.S. Senate,Sharron Angle,0,
Washoe,950,U.S. Senate,Scott Ashjian,0,
Washoe,950,U.S. Senate,Tim Fasano,0,
Washoe,950,U.S. Senate,Michael Haines,0,
Washoe,950,U.S. Senate,Jesse Holland,0,
Washoe,950,U.S. Senate,None Of These Candidates,0,
Washoe,950,U.S. Senate,Jeffrey Reeves,0,
Washoe,950,U.S. Senate,Harry Reid,0,
Washoe,950,U.S. Senate,Wil Stand,0,
Washoe,950,Attorney General,Travis Barrick,0,
Washoe,950,Attorney General,Catherine Cortez Masto,0,
Washoe,950,Attorney General,Joel Hansen,0,
Washoe,950,Attorney General,None Of These Candidates,0,
Washoe,950,Governor,David Curtis,0,
Washoe,950,Governor,Eugene Disimone,0,
Washoe,950,Governor,Floyd Fitzgibbons,0,
Washoe,950,Governor,Aaron Honig,0,
Washoe,950,Governor,Lampitt Arthur Forest,0,
Washoe,950,Governor,None Of These Candidates,0,
Washoe,950,Governor,Rory Reid,0,
Washoe,950,Governor,Brian Sandoval,0,
Washoe,950,State House,Randy Kirner,0,26
Washoe,950,State House,Gregory Miller,0,26
Washoe,950,State House,Angie Taylor,0,26
Washoe,950,U.S. House,Russell Best,0,2
Washoe,950,U.S. House,Dean Heller,0,2
Washoe,950,U.S. House,Nancy Price,0,2
Washoe,950,U.S. Senate,Sharron Angle,0,
Washoe,950,U.S. Senate,Scott Ashjian,0,
Washoe,950,U.S. Senate,Tim Fasano,0,
Washoe,950,U.S. Senate,Michael Haines,0,
Washoe,950,U.S. Senate,Jesse Holland,0,
Washoe,950,U.S. Senate,None Of These Candidates,0,
Washoe,950,U.S. Senate,Jeffrey Reeves,0,
Washoe,950,U.S. Senate,Harry Reid,0,
Washoe,950,U.S. Senate,Wil Stand,0,
Washoe,950,Attorney General,Travis Barrick,0,
Washoe,950,Attorney General,Catherine Cortez Masto,0,
Washoe,950,Attorney General,Joel Hansen,0,
Washoe,950,Attorney General,None Of These Candidates,0,
Washoe,950,Governor,David Curtis,0,
Washoe,950,Governor,Eugene Disimone,0,
Washoe,950,Governor,Floyd Fitzgibbons,0,
Washoe,950,Governor,Aaron Honig,0,
Washoe,950,Governor,Lampitt Arthur Forest,0,
Washoe,950,Governor,None Of These Candidates,0,
Washoe,950,Governor,Rory Reid,0,
Washoe,950,Governor,Brian Sandoval,0,
Washoe,950,State House,Randy Kirner,0,26
Washoe,950,State House,Gregory Miller,0,26
Washoe,950,State House,Angie Taylor,0,26
Washoe,950,U.S. House,Russell Best,0,2
Washoe,950,U.S. House,Dean Heller,0,2
Washoe,950,U.S. House,Nancy Price,0,2
Washoe,950,U.S. Senate,Sharron Angle,0,
Washoe,950,U.S. Senate,Scott Ashjian,0,
Washoe,950,U.S. Senate,Tim Fasano,0,
Washoe,950,U.S. Senate,Michael Haines,0,
Washoe,950,U.S. Senate,Jesse Holland,0,
Washoe,950,U.S. Senate,None Of These Candidates,0,
Washoe,950,U.S. Senate,Jeffrey Reeves,0,
Washoe,950,U.S. Senate,Harry Reid,0,
Washoe,950,U.S. Senate,Wil Stand,0,
Washoe,951,Attorney General,Travis Barrick,0,
Washoe,951,Attorney General,Catherine Cortez Masto,0,
Washoe,951,Attorney General,Joel Hansen,0,
Washoe,951,Attorney General,None Of These Candidates,0,
Washoe,951,Governor,David Curtis,0,
Washoe,951,Governor,Eugene Disimone,0,
Washoe,951,Governor,Floyd Fitzgibbons,0,
Washoe,951,Governor,Aaron Honig,0,
Washoe,951,Governor,Lampitt Arthur Forest,0,
Washoe,951,Governor,None Of These Candidates,0,
Washoe,951,Governor,Rory Reid,0,
Washoe,951,Governor,Brian Sandoval,0,
Washoe,951,State House,Kathy Martin,0,30
Washoe,951,State House,Debbie Smith,0,30
Washoe,951,State Senate,Allison Edwards,0,2
Washoe,951,State Senate,Don Gustavson,0,2
Washoe,951,U.S. House,Russell Best,0,2
Washoe,951,U.S. House,Dean Heller,0,2
Washoe,951,U.S. House,Nancy Price,0,2
Washoe,951,U.S. Senate,Sharron Angle,0,
Washoe,951,U.S. Senate,Scott Ashjian,0,
Washoe,951,U.S. Senate,Tim Fasano,0,
Washoe,951,U.S. Senate,Michael Haines,0,
Washoe,951,U.S. Senate,Jesse Holland,0,
Washoe,951,U.S. Senate,None Of These Candidates,0,
Washoe,951,U.S. Senate,Jeffrey Reeves,0,
Washoe,951,U.S. Senate,Harry Reid,0,
Washoe,951,U.S. Senate,Wil Stand,0,
Washoe,951,Attorney General,Travis Barrick,0,
Washoe,951,Attorney General,Catherine Cortez Masto,0,
Washoe,951,Attorney General,Joel Hansen,0,
Washoe,951,Attorney General,None Of These Candidates,0,
Washoe,951,Governor,David Curtis,0,
Washoe,951,Governor,Eugene Disimone,0,
Washoe,951,Governor,Floyd Fitzgibbons,0,
Washoe,951,Governor,Aaron Honig,0,
Washoe,951,Governor,Lampitt Arthur Forest,0,
Washoe,951,Governor,None Of These Candidates,0,
Washoe,951,Governor,Rory Reid,0,
Washoe,951,Governor,Brian Sandoval,0,
Washoe,951,State House,Ira Hansen,0,32
Washoe,951,State House,Jodi Stephens,0,32
Washoe,951,State Senate,Allison Edwards,0,2
Washoe,951,State Senate,Don Gustavson,0,2
Washoe,951,U.S. House,Russell Best,0,2
Washoe,951,U.S. House,Dean Heller,0,2
Washoe,951,U.S. House,Nancy Price,0,2
Washoe,951,U.S. Senate,Sharron Angle,0,
Washoe,951,U.S. Senate,Scott Ashjian,0,
Washoe,951,U.S. Senate,Tim Fasano,0,
Washoe,951,U.S. Senate,Michael Haines,0,
Washoe,951,U.S. Senate,Jesse Holland,0,
Washoe,951,U.S. Senate,None Of These Candidates,0,
Washoe,951,U.S. Senate,Jeffrey Reeves,0,
Washoe,951,U.S. Senate,Harry Reid,0,
Washoe,951,U.S. Senate,Wil Stand,0,
Washoe,951,Attorney General,Travis Barrick,0,
Washoe,951,Attorney General,Catherine Cortez Masto,0,
Washoe,951,Attorney General,Joel Hansen,0,
Washoe,951,Attorney General,None Of These Candidates,0,
Washoe,951,Governor,David Curtis,0,
Washoe,951,Governor,Eugene Disimone,0,
Washoe,951,Governor,Floyd Fitzgibbons,0,
Washoe,951,Governor,Aaron Honig,0,
Washoe,951,Governor,Lampitt Arthur Forest,0,
Washoe,951,Governor,None Of These Candidates,0,
Washoe,951,Governor,Rory Reid,0,
Washoe,951,Governor,Brian Sandoval,0,
Washoe,951,State House,Kathy Martin,0,30
Washoe,951,State House,Debbie Smith,0,30
Washoe,951,State Senate,Allison Edwards,0,2
Washoe,951,State Senate,Don Gustavson,0,2
Washoe,951,U.S. House,Russell Best,0,2
Washoe,951,U.S. House,Dean Heller,0,2
Washoe,951,U.S. House,Nancy Price,0,2
Washoe,951,U.S. Senate,Sharron Angle,0,
Washoe,951,U.S. Senate,Scott Ashjian,0,
Washoe,951,U.S. Senate,Tim Fasano,0,
Washoe,951,U.S. Senate,Michael Haines,0,
Washoe,951,U.S. Senate,Jesse Holland,0,
Washoe,951,U.S. Senate,None Of These Candidates,0,
Washoe,951,U.S. Senate,Jeffrey Reeves,0,
Washoe,951,U.S. Senate,Harry Reid,0,
Washoe,951,U.S. Senate,Wil Stand,0,
Washoe,951,Attorney General,Travis Barrick,0,
Washoe,951,Attorney General,Catherine Cortez Masto,0,
Washoe,951,Attorney General,Joel Hansen,0,
Washoe,951,Attorney General,None Of These Candidates,0,
Washoe,951,Governor,David Curtis,0,
Washoe,951,Governor,Eugene Disimone,0,
Washoe,951,Governor,Floyd Fitzgibbons,0,
Washoe,951,Governor,Aaron Honig,0,
Washoe,951,Governor,Lampitt Arthur Forest,0,
Washoe,951,Governor,None Of These Candidates,0,
Washoe,951,Governor,Rory Reid,0,
Washoe,951,Governor,Brian Sandoval,0,
Washoe,951,State House,Kathy Martin,0,30
Washoe,951,State House,Debbie Smith,0,30
Washoe,951,State Senate,Allison Edwards,0,2
Washoe,951,State Senate,Don Gustavson,0,2
Washoe,951,U.S. House,Russell Best,0,2
Washoe,951,U.S. House,Dean Heller,0,2
Washoe,951,U.S. House,Nancy Price,0,2
Washoe,951,U.S. Senate,Sharron Angle,0,
Washoe,951,U.S. Senate,Scott Ashjian,0,
Washoe,951,U.S. Senate,Tim Fasano,0,
Washoe,951,U.S. Senate,Michael Haines,0,
Washoe,951,U.S. Senate,Jesse Holland,0,
Washoe,951,U.S. Senate,None Of These Candidates,0,
Washoe,951,U.S. Senate,Jeffrey Reeves,0,
Washoe,951,U.S. Senate,Harry Reid,0,
Washoe,951,U.S. Senate,Wil Stand,0,
Washoe,952,Attorney General,Travis Barrick,0,
Washoe,952,Attorney General,Catherine Cortez Masto,0,
Washoe,952,Attorney General,Joel Hansen,0,
Washoe,952,Attorney General,None Of These Candidates,0,
Washoe,952,Governor,David Curtis,0,
Washoe,952,Governor,Eugene Disimone,0,
Washoe,952,Governor,Floyd Fitzgibbons,0,
Washoe,952,Governor,Aaron Honig,0,
Washoe,952,Governor,Lampitt Arthur Forest,0,
Washoe,952,Governor,None Of These Candidates,0,
Washoe,952,Governor,Rory Reid,0,
Washoe,952,Governor,Brian Sandoval,0,
Washoe,952,State House,Ira Hansen,0,32
Washoe,952,State House,Jodi Stephens,0,32
Washoe,952,U.S. House,Russell Best,0,2
Washoe,952,U.S. House,Dean Heller,0,2
Washoe,952,U.S. House,Nancy Price,0,2
Washoe,952,U.S. Senate,Sharron Angle,0,
Washoe,952,U.S. Senate,Scott Ashjian,0,
Washoe,952,U.S. Senate,Tim Fasano,0,
Washoe,952,U.S. Senate,Michael Haines,0,
Washoe,952,U.S. Senate,Jesse Holland,0,
Washoe,952,U.S. Senate,None Of These Candidates,0,
Washoe,952,U.S. Senate,Jeffrey Reeves,0,
Washoe,952,U.S. Senate,Harry Reid,0,
Washoe,952,U.S. Senate,Wil Stand,0,
Washoe,952,Attorney General,Travis Barrick,0,
Washoe,952,Attorney General,Catherine Cortez Masto,0,
Washoe,952,Attorney General,Joel Hansen,0,
Washoe,952,Attorney General,None Of These Candidates,0,
Washoe,952,Governor,David Curtis,0,
Washoe,952,Governor,Eugene Disimone,0,
Washoe,952,Governor,Floyd Fitzgibbons,0,
Washoe,952,Governor,Aaron Honig,0,
Washoe,952,Governor,Lampitt Arthur Forest,0,
Washoe,952,Governor,None Of These Candidates,0,
Washoe,952,Governor,Rory Reid,0,
Washoe,952,Governor,Brian Sandoval,0,
Washoe,952,State House,Randy Kirner,0,26
Washoe,952,State House,Gregory Miller,0,26
Washoe,952,State House,Angie Taylor,0,26
Washoe,952,U.S. House,Russell Best,0,2
Washoe,952,U.S. House,Dean Heller,0,2
Washoe,952,U.S. House,Nancy Price,0,2
Washoe,952,U.S. Senate,Sharron Angle,0,
Washoe,952,U.S. Senate,Scott Ashjian,0,
Washoe,952,U.S. Senate,Tim Fasano,0,
Washoe,952,U.S. Senate,Michael Haines,0,
Washoe,952,U.S. Senate,Jesse Holland,0,
Washoe,952,U.S. Senate,None Of These Candidates,0,
Washoe,952,U.S. Senate,Jeffrey Reeves,0,
Washoe,952,U.S. Senate,Harry Reid,0,
Washoe,952,U.S. Senate,Wil Stand,0,
Washoe,952,Attorney General,Travis Barrick,0,
Washoe,952,Attorney General,Catherine Cortez Masto,0,
Washoe,952,Attorney General,Joel Hansen,0,
Washoe,952,Attorney General,None Of These Candidates,0,
Washoe,952,Governor,David Curtis,0,
Washoe,952,Governor,Eugene Disimone,0,
Washoe,952,Governor,Floyd Fitzgibbons,0,
Washoe,952,Governor,Aaron Honig,0,
Washoe,952,Governor,Lampitt Arthur Forest,0,
Washoe,952,Governor,None Of These Candidates,0,
Washoe,952,Governor,Rory Reid,0,
Washoe,952,Governor,Brian Sandoval,0,
Washoe,952,State House,Ira Hansen,0,32
Washoe,952,State House,Jodi Stephens,0,32
Washoe,952,State Senate,Allison Edwards,0,2
Washoe,952,State Senate,Don Gustavson,0,2
Washoe,952,U.S. House,Russell Best,0,2
Washoe,952,U.S. House,Dean Heller,0,2
Washoe,952,U.S. House,Nancy Price,0,2
Washoe,952,U.S. Senate,Sharron Angle,0,
Washoe,952,U.S. Senate,Scott Ashjian,0,
Washoe,952,U.S. Senate,Tim Fasano,0,
Washoe,952,U.S. Senate,Michael Haines,0,
Washoe,952,U.S. Senate,Jesse Holland,0,
Washoe,952,U.S. Senate,None Of These Candidates,0,
Washoe,952,U.S. Senate,Jeffrey Reeves,0,
Washoe,952,U.S. Senate,Harry Reid,0,
Washoe,952,U.S. Senate,Wil Stand,0,
Washoe,952,Attorney General,Travis Barrick,0,
Washoe,952,Attorney General,Catherine Cortez Masto,0,
Washoe,952,Attorney General,Joel Hansen,0,
Washoe,952,Attorney General,None Of These Candidates,0,
Washoe,952,Governor,David Curtis,0,
Washoe,952,Governor,Eugene Disimone,0,
Washoe,952,Governor,Floyd Fitzgibbons,0,
Washoe,952,Governor,Aaron Honig,0,
Washoe,952,Governor,Lampitt Arthur Forest,0,
Washoe,952,Governor,None Of These Candidates,0,
Washoe,952,Governor,Rory Reid,0,
Washoe,952,Governor,Brian Sandoval,0,
Washoe,952,State House,Kathy Martin,0,30
Washoe,952,State House,Debbie Smith,0,30
Washoe,952,State Senate,Allison Edwards,0,2
Washoe,952,State Senate,Don Gustavson,0,2
Washoe,952,U.S. House,Russell Best,0,2
Washoe,952,U.S. House,Dean Heller,0,2
Washoe,952,U.S. House,Nancy Price,0,2
Washoe,952,U.S. Senate,Sharron Angle,0,
Washoe,952,U.S. Senate,Scott Ashjian,0,
Washoe,952,U.S. Senate,Tim Fasano,0,
Washoe,952,U.S. Senate,Michael Haines,0,
Washoe,952,U.S. Senate,Jesse Holland,0,
Washoe,952,U.S. Senate,None Of These Candidates,0,
Washoe,952,U.S. Senate,Jeffrey Reeves,0,
Washoe,952,U.S. Senate,Harry Reid,0,
Washoe,952,U.S. Senate,Wil Stand,0,
Washoe,952,Attorney General,Travis Barrick,0,
Washoe,952,Attorney General,Catherine Cortez Masto,0,
Washoe,952,Attorney General,Joel Hansen,0,
Washoe,952,Attorney General,None Of These Candidates,0,
Washoe,952,Governor,David Curtis,0,
Washoe,952,Governor,Eugene Disimone,0,
Washoe,952,Governor,Floyd Fitzgibbons,0,
Washoe,952,Governor,Aaron Honig,0,
Washoe,952,Governor,Lampitt Arthur Forest,0,
Washoe,952,Governor,None Of These Candidates,0,
Washoe,952,Governor,Rory Reid,0,
Washoe,952,Governor,Brian Sandoval,0,
Washoe,952,State House,Kathy Martin,0,30
Washoe,952,State House,Debbie Smith,0,30
Washoe,952,State Senate,Allison Edwards,0,2
Washoe,952,State Senate,Don Gustavson,0,2
Washoe,952,U.S. House,Russell Best,0,2
Washoe,952,U.S. House,Dean Heller,0,2
Washoe,952,U.S. House,Nancy Price,0,2
